epi_week,date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
36,2020-09-01,Brazil,PR,Foz do Iguaçu/PR,4108304,4,64,195,4095,24.808989999999998,1587.3877300000001,0.01563,SES,2021-10-17
36,2020-09-02,Brazil,PR,Foz do Iguaçu/PR,4108304,0,64,210,4305,24.808989999999998,1668.79223,0.01487,SES,2021-10-17
36,2020-09-03,Brazil,PR,Foz do Iguaçu/PR,4108304,1,65,66,4371,25.19663,1694.3765,0.01487,SES,2021-10-17
36,2020-09-04,Brazil,PR,Foz do Iguaçu/PR,4108304,0,65,38,4409,25.19663,1709.10684,0.014740000000000001,SES,2021-10-17
36,2020-09-05,Brazil,PR,Foz do Iguaçu/PR,4108304,1,66,91,4500,25.58427,1744.38212,0.014669999999999999,SES,2021-10-17
37,2020-09-06,Brazil,PR,Foz do Iguaçu/PR,4108304,0,66,0,4500,25.58427,1744.38212,0.014669999999999999,SES,2021-10-17
37,2020-09-07,Brazil,PR,Foz do Iguaçu/PR,4108304,0,66,0,4500,25.58427,1744.38212,0.014669999999999999,SES,2021-10-17
37,2020-09-08,Brazil,PR,Foz do Iguaçu/PR,4108304,4,70,9,4509,27.134829999999997,1747.8708800000002,0.015519999999999999,SES,2021-10-17
37,2020-09-09,Brazil,PR,Foz do Iguaçu/PR,4108304,0,70,98,4607,27.134829999999997,1785.85965,0.01519,SES,2021-10-17
37,2020-09-10,Brazil,PR,Foz do Iguaçu/PR,4108304,0,70,184,4791,27.134829999999997,1857.1855,0.01461,SES,2021-10-17
37,2020-09-11,Brazil,PR,Foz do Iguaçu/PR,4108304,3,73,170,4961,28.29775,1923.08438,0.014709999999999999,SES,2021-10-17
37,2020-09-12,Brazil,PR,Foz do Iguaçu/PR,4108304,0,73,201,5162,28.29775,2001.0001100000002,0.01414,SES,2021-10-17
38,2020-09-13,Brazil,PR,Foz do Iguaçu/PR,4108304,2,75,0,5162,29.073040000000002,2001.0001100000002,0.014530000000000001,SES,2021-10-17
38,2020-09-14,Brazil,PR,Foz do Iguaçu/PR,4108304,1,76,0,5162,29.46068,2001.0001100000002,0.014719999999999999,SES,2021-10-17
38,2020-09-15,Brazil,PR,Foz do Iguaçu/PR,4108304,1,77,34,5196,29.84832,2014.17989,0.014819999999999998,SES,2021-10-17
38,2020-09-16,Brazil,PR,Foz do Iguaçu/PR,4108304,2,79,79,5275,30.6236,2044.8034899999998,0.014980000000000002,SES,2021-10-17
38,2020-09-17,Brazil,PR,Foz do Iguaçu/PR,4108304,1,80,77,5352,31.01124,2074.6518,0.01495,SES,2021-10-17
38,2020-09-18,Brazil,PR,Foz do Iguaçu/PR,4108304,1,81,205,5557,31.39888,2154.1181,0.014580000000000001,SES,2021-10-17
38,2020-09-19,Brazil,PR,Foz do Iguaçu/PR,4108304,1,82,43,5600,31.78652,2170.78664,0.01464,SES,2021-10-17
39,2020-09-20,Brazil,PR,Foz do Iguaçu/PR,4108304,0,82,2,5602,31.78652,2171.56192,0.01464,SES,2021-10-17
39,2020-09-21,Brazil,PR,Foz do Iguaçu/PR,4108304,3,85,3,5605,32.94944,2172.72484,0.01517,SES,2021-10-17
39,2020-09-22,Brazil,PR,Foz do Iguaçu/PR,4108304,1,86,48,5653,33.33708,2191.33158,0.01521,SES,2021-10-17
39,2020-09-23,Brazil,PR,Foz do Iguaçu/PR,4108304,8,94,16,5669,36.4382,2197.53383,0.01658,SES,2021-10-17
39,2020-09-24,Brazil,PR,Foz do Iguaçu/PR,4108304,2,96,183,5852,37.21349,2268.4720399999997,0.0164,SES,2021-10-17
39,2020-09-25,Brazil,PR,Foz do Iguaçu/PR,4108304,2,98,33,5885,37.98877,2281.26417,0.01665,SES,2021-10-17
39,2020-09-26,Brazil,PR,Foz do Iguaçu/PR,4108304,2,100,40,5925,38.76405,2296.76979,0.016880000000000003,SES,2021-10-17
40,2020-09-27,Brazil,PR,Foz do Iguaçu/PR,4108304,0,100,21,5946,38.76405,2304.9102399999997,0.016819999999999998,SES,2021-10-17
40,2020-09-28,Brazil,PR,Foz do Iguaçu/PR,4108304,3,103,19,5965,39.926970000000004,2312.27541,0.017269999999999997,SES,2021-10-17
40,2020-09-29,Brazil,PR,Foz do Iguaçu/PR,4108304,0,103,95,6060,39.926970000000004,2349.1012600000004,0.017,SES,2021-10-17
40,2020-09-30,Brazil,PR,Foz do Iguaçu/PR,4108304,0,103,157,6217,39.926970000000004,2409.96081,0.016569999999999998,SES,2021-10-17
40,2020-10-01,Brazil,PR,Foz do Iguaçu/PR,4108304,2,105,323,6540,40.70225,2535.16868,0.016059999999999998,SES,2021-10-17
40,2020-10-02,Brazil,PR,Foz do Iguaçu/PR,4108304,0,105,22,6562,40.70225,2543.69677,0.016,SES,2021-10-17
40,2020-10-03,Brazil,PR,Foz do Iguaçu/PR,4108304,0,105,18,6580,40.70225,2550.6743,0.01596,SES,2021-10-17
41,2020-10-04,Brazil,PR,Foz do Iguaçu/PR,4108304,0,105,5,6585,40.70225,2552.6125,0.01595,SES,2021-10-17
41,2020-10-05,Brazil,PR,Foz do Iguaçu/PR,4108304,2,107,6,6591,41.47753,2554.93835,0.01623,SES,2021-10-17
41,2020-10-06,Brazil,PR,Foz do Iguaçu/PR,4108304,2,109,47,6638,42.25281,2573.15745,0.01642,SES,2021-10-17
41,2020-10-07,Brazil,PR,Foz do Iguaçu/PR,4108304,3,112,27,6665,43.415729999999996,2583.62374,0.0168,SES,2021-10-17
41,2020-10-08,Brazil,PR,Foz do Iguaçu/PR,4108304,0,112,33,6698,43.415729999999996,2596.41588,0.01672,SES,2021-10-17
41,2020-10-09,Brazil,PR,Foz do Iguaçu/PR,4108304,2,114,188,6886,44.19101,2669.29228,0.01656,SES,2021-10-17
41,2020-10-10,Brazil,PR,Foz do Iguaçu/PR,4108304,0,114,155,7041,44.19101,2729.37656,0.01619,SES,2021-10-17
42,2020-10-11,Brazil,PR,Foz do Iguaçu/PR,4108304,0,114,62,7103,44.19101,2753.41027,0.01605,SES,2021-10-17
42,2020-10-12,Brazil,PR,Foz do Iguaçu/PR,4108304,1,115,173,7276,44.57865,2820.47207,0.01581,SES,2021-10-17
42,2020-10-13,Brazil,PR,Foz do Iguaçu/PR,4108304,0,115,73,7349,44.57865,2848.76982,0.01565,SES,2021-10-17
42,2020-10-14,Brazil,PR,Foz do Iguaçu/PR,4108304,1,116,37,7386,44.96629,2863.11252,0.01571,SES,2021-10-17
42,2020-10-15,Brazil,PR,Foz do Iguaçu/PR,4108304,2,118,221,7607,45.74158,2948.7810600000003,0.01551,SES,2021-10-17
42,2020-10-16,Brazil,PR,Foz do Iguaçu/PR,4108304,0,118,108,7715,45.74158,2990.64624,0.01529,SES,2021-10-17
42,2020-10-17,Brazil,PR,Foz do Iguaçu/PR,4108304,0,118,67,7782,45.74158,3016.61815,0.01516,SES,2021-10-17
43,2020-10-18,Brazil,PR,Foz do Iguaçu/PR,4108304,0,118,65,7847,45.74158,3041.81478,0.015040000000000001,SES,2021-10-17
43,2020-10-19,Brazil,PR,Foz do Iguaçu/PR,4108304,2,120,53,7900,46.51686,3062.35972,0.01519,SES,2021-10-17
43,2020-10-20,Brazil,PR,Foz do Iguaçu/PR,4108304,0,120,87,7987,46.51686,3096.0844399999996,0.015019999999999999,SES,2021-10-17
43,2020-10-21,Brazil,PR,Foz do Iguaçu/PR,4108304,1,121,123,8110,46.9045,3143.76422,0.01492,SES,2021-10-17
43,2020-10-22,Brazil,PR,Foz do Iguaçu/PR,4108304,1,122,104,8214,47.29214,3184.07883,0.01485,SES,2021-10-17
43,2020-10-23,Brazil,PR,Foz do Iguaçu/PR,4108304,2,124,121,8335,48.06742,3230.98333,0.01488,SES,2021-10-17
43,2020-10-24,Brazil,PR,Foz do Iguaçu/PR,4108304,0,124,126,8461,48.06742,3279.82603,0.01466,SES,2021-10-17
44,2020-10-25,Brazil,PR,Foz do Iguaçu/PR,4108304,0,124,96,8557,48.06742,3317.03951,0.014490000000000001,SES,2021-10-17
44,2020-10-26,Brazil,PR,Foz do Iguaçu/PR,4108304,0,124,45,8602,48.06742,3334.48333,0.014419999999999999,SES,2021-10-17
44,2020-10-27,Brazil,PR,Foz do Iguaçu/PR,4108304,1,125,124,8726,48.455059999999996,3382.55075,0.01433,SES,2021-10-17
44,2020-10-28,Brazil,PR,Foz do Iguaçu/PR,4108304,3,128,142,8868,49.617979999999996,3437.5957,0.014430000000000002,SES,2021-10-17
44,2020-10-29,Brazil,PR,Foz do Iguaçu/PR,4108304,1,129,105,8973,50.00562,3478.29795,0.01438,SES,2021-10-17
44,2020-10-30,Brazil,PR,Foz do Iguaçu/PR,4108304,2,131,120,9093,50.7809,3524.8148,0.01441,SES,2021-10-17
44,2020-10-31,Brazil,PR,Foz do Iguaçu/PR,4108304,0,131,0,9093,50.7809,3524.8148,0.01441,SES,2021-10-17
45,2020-11-01,Brazil,PR,Foz do Iguaçu/PR,4108304,0,131,213,9306,50.7809,3607.3822299999997,0.01408,SES,2021-10-17
45,2020-11-02,Brazil,PR,Foz do Iguaçu/PR,4108304,2,133,39,9345,51.55618,3622.5002,0.014230000000000001,SES,2021-10-17
45,2020-11-03,Brazil,PR,Foz do Iguaçu/PR,4108304,6,139,77,9422,53.88203000000001,3652.3485200000005,0.01475,SES,2021-10-17
45,2020-11-04,Brazil,PR,Foz do Iguaçu/PR,4108304,0,139,117,9539,53.88203000000001,3697.70245,0.01457,SES,2021-10-17
45,2020-11-05,Brazil,PR,Foz do Iguaçu/PR,4108304,4,143,119,9658,55.432590000000005,3743.8316700000005,0.01481,SES,2021-10-17
45,2020-11-06,Brazil,PR,Foz do Iguaçu/PR,4108304,5,148,133,9791,57.37079,3795.38785,0.015119999999999998,SES,2021-10-17
45,2020-11-07,Brazil,PR,Foz do Iguaçu/PR,4108304,2,150,108,9899,58.146069999999995,3837.25302,0.01515,SES,2021-10-17
46,2020-11-08,Brazil,PR,Foz do Iguaçu/PR,4108304,5,155,89,9988,60.08427,3871.75303,0.015519999999999999,SES,2021-10-17
46,2020-11-09,Brazil,PR,Foz do Iguaçu/PR,4108304,0,155,115,10103,60.08427,3916.33168,0.015340000000000001,SES,2021-10-17
46,2020-11-10,Brazil,PR,Foz do Iguaçu/PR,4108304,0,155,91,10194,60.08427,3951.60696,0.01521,SES,2021-10-17
46,2020-11-11,Brazil,PR,Foz do Iguaçu/PR,4108304,5,160,226,10420,62.02248,4039.21371,0.015359999999999999,SES,2021-10-17
46,2020-11-12,Brazil,PR,Foz do Iguaçu/PR,4108304,-2,158,148,10568,61.24719,4096.5845,0.01495,SES,2021-10-17
46,2020-11-13,Brazil,PR,Foz do Iguaçu/PR,4108304,0,158,623,11191,61.24719,4338.084510000001,0.014119999999999999,SES,2021-10-17
46,2020-11-14,Brazil,PR,Foz do Iguaçu/PR,4108304,0,158,40,11231,61.24719,4353.59013,0.01407,SES,2021-10-17
47,2020-11-15,Brazil,PR,Foz do Iguaçu/PR,4108304,0,158,53,11284,61.24719,4374.13508,0.014,SES,2021-10-17
47,2020-11-16,Brazil,PR,Foz do Iguaçu/PR,4108304,0,158,92,11376,61.24719,4409.798,0.013890000000000001,SES,2021-10-17
47,2020-11-17,Brazil,PR,Foz do Iguaçu/PR,4108304,1,159,182,11558,61.63483000000001,4480.34857,0.01376,SES,2021-10-17
47,2020-11-18,Brazil,PR,Foz do Iguaçu/PR,4108304,1,160,180,11738,62.02248,4550.12385,0.013630000000000001,SES,2021-10-17
47,2020-11-19,Brazil,PR,Foz do Iguaçu/PR,4108304,7,167,205,11943,64.73595999999999,4629.59015,0.013980000000000001,SES,2021-10-17
47,2020-11-20,Brazil,PR,Foz do Iguaçu/PR,4108304,0,167,57,12000,64.73595999999999,4651.68565,0.013919999999999998,SES,2021-10-17
47,2020-11-21,Brazil,PR,Foz do Iguaçu/PR,4108304,3,170,289,12289,65.89888,4763.71375,0.01383,SES,2021-10-17
48,2020-11-22,Brazil,PR,Foz do Iguaçu/PR,4108304,2,172,57,12346,66.67416,4785.80926,0.013930000000000001,SES,2021-10-17
48,2020-11-23,Brazil,PR,Foz do Iguaçu/PR,4108304,0,172,155,12501,66.67416,4845.893529999999,0.01376,SES,2021-10-17
48,2020-11-24,Brazil,PR,Foz do Iguaçu/PR,4108304,1,173,174,12675,67.0618,4913.342970000001,0.01365,SES,2021-10-17
48,2020-11-25,Brazil,PR,Foz do Iguaçu/PR,4108304,0,173,197,12872,67.0618,4989.70815,0.01344,SES,2021-10-17
48,2020-11-26,Brazil,PR,Foz do Iguaçu/PR,4108304,1,174,211,13083,67.44944,5071.500279999999,0.0133,SES,2021-10-17
48,2020-11-27,Brazil,PR,Foz do Iguaçu/PR,4108304,3,177,180,13263,68.61236,5141.275570000001,0.01335,SES,2021-10-17
48,2020-11-28,Brazil,PR,Foz do Iguaçu/PR,4108304,2,179,171,13434,69.38764,5207.562089999999,0.013319999999999999,SES,2021-10-17
49,2020-11-29,Brazil,PR,Foz do Iguaçu/PR,4108304,2,181,152,13586,70.16293,5266.48344,0.013319999999999999,SES,2021-10-17
49,2020-11-30,Brazil,PR,Foz do Iguaçu/PR,4108304,5,186,80,13666,72.10113,5297.49468,0.013609999999999999,SES,2021-10-17
49,2020-12-01,Brazil,PR,Foz do Iguaçu/PR,4108304,0,186,236,13902,72.10113,5388.97783,0.013380000000000001,SES,2021-10-17
49,2020-12-02,Brazil,PR,Foz do Iguaçu/PR,4108304,3,189,126,14028,73.26405,5437.82053,0.01347,SES,2021-10-17
49,2020-12-03,Brazil,PR,Foz do Iguaçu/PR,4108304,3,192,263,14291,74.42697,5539.76997,0.01344,SES,2021-10-17
49,2020-12-04,Brazil,PR,Foz do Iguaçu/PR,4108304,3,195,122,14413,75.58989,5587.06211,0.01353,SES,2021-10-17
49,2020-12-05,Brazil,PR,Foz do Iguaçu/PR,4108304,0,195,149,14562,75.58989,5644.82054,0.01339,SES,2021-10-17
50,2020-12-06,Brazil,PR,Foz do Iguaçu/PR,4108304,4,199,44,14606,77.14045,5661.87672,0.013619999999999998,SES,2021-10-17
50,2020-12-07,Brazil,PR,Foz do Iguaçu/PR,4108304,4,203,58,14664,78.69102,5684.35987,0.01384,SES,2021-10-17
50,2020-12-08,Brazil,PR,Foz do Iguaçu/PR,4108304,3,206,233,14897,79.85394000000001,5774.6801,0.01383,SES,2021-10-17
50,2020-12-09,Brazil,PR,Foz do Iguaçu/PR,4108304,1,207,275,15172,80.24158,5881.28123,0.013640000000000001,SES,2021-10-17
50,2020-12-10,Brazil,PR,Foz do Iguaçu/PR,4108304,2,209,191,15363,81.01686,5955.32056,0.0136,SES,2021-10-17
50,2020-12-11,Brazil,PR,Foz do Iguaçu/PR,4108304,0,209,174,15537,81.01686,6022.77,0.01345,SES,2021-10-17
50,2020-12-12,Brazil,PR,Foz do Iguaçu/PR,4108304,1,210,173,15710,81.4045,6089.8318,0.013369999999999998,SES,2021-10-17
51,2020-12-13,Brazil,PR,Foz do Iguaçu/PR,4108304,0,210,60,15770,81.4045,6113.09023,0.013319999999999999,SES,2021-10-17
51,2020-12-14,Brazil,PR,Foz do Iguaçu/PR,4108304,4,214,137,15907,82.95506,6166.19698,0.01345,SES,2021-10-17
51,2020-12-15,Brazil,PR,Foz do Iguaçu/PR,4108304,2,216,184,16091,83.73034,6237.52282,0.01342,SES,2021-10-17
51,2020-12-16,Brazil,PR,Foz do Iguaçu/PR,4108304,5,221,204,16295,85.66854000000001,6316.601479999999,0.01356,SES,2021-10-17
51,2020-12-17,Brazil,PR,Foz do Iguaçu/PR,4108304,0,221,121,16416,85.66854000000001,6363.50598,0.01346,SES,2021-10-17
51,2020-12-18,Brazil,PR,Foz do Iguaçu/PR,4108304,2,223,61,16477,86.44383,6387.15204,0.01353,SES,2021-10-17
51,2020-12-19,Brazil,PR,Foz do Iguaçu/PR,4108304,3,226,131,16608,87.60675,6437.93295,0.013609999999999999,SES,2021-10-17
52,2020-12-20,Brazil,PR,Foz do Iguaçu/PR,4108304,1,227,70,16678,87.99439,6465.067779999999,0.013609999999999999,SES,2021-10-17
52,2020-12-21,Brazil,PR,Foz do Iguaçu/PR,4108304,1,228,34,16712,88.38203,6478.24755,0.013640000000000001,SES,2021-10-17
52,2020-12-22,Brazil,PR,Foz do Iguaçu/PR,4108304,6,234,240,16952,90.70787,6571.28127,0.0138,SES,2021-10-17
52,2020-12-23,Brazil,PR,Foz do Iguaçu/PR,4108304,4,238,161,17113,92.25843,6633.691379999999,0.013909999999999999,SES,2021-10-17
52,2020-12-24,Brazil,PR,Foz do Iguaçu/PR,4108304,13,251,70,17183,97.29776,6660.82622,0.01461,SES,2021-10-17
52,2020-12-25,Brazil,PR,Foz do Iguaçu/PR,4108304,0,251,79,17262,97.29776,6691.44981,0.01454,SES,2021-10-17
52,2020-12-26,Brazil,PR,Foz do Iguaçu/PR,4108304,0,251,29,17291,97.29776,6702.69139,0.014519999999999998,SES,2021-10-17
53,2020-12-27,Brazil,PR,Foz do Iguaçu/PR,4108304,2,253,72,17363,98.07304,6730.6015,0.01457,SES,2021-10-17
53,2020-12-28,Brazil,PR,Foz do Iguaçu/PR,4108304,2,255,143,17506,98.84832,6786.034090000001,0.01457,SES,2021-10-17
53,2020-12-29,Brazil,PR,Foz do Iguaçu/PR,4108304,1,256,157,17663,99.23595999999999,6846.89364,0.014490000000000001,SES,2021-10-17
53,2020-12-30,Brazil,PR,Foz do Iguaçu/PR,4108304,1,257,144,17807,99.6236,6902.7138700000005,0.014430000000000002,SES,2021-10-17
53,2020-12-31,Brazil,PR,Foz do Iguaçu/PR,4108304,3,260,170,17977,100.78652,6968.61275,0.014459999999999999,SES,2021-10-17
53,2021-01-01,Brazil,PR,Foz do Iguaçu/PR,4108304,5,265,99,18076,102.72471999999999,7006.989159999999,0.01466,SES,2021-10-17
53,2021-01-02,Brazil,PR,Foz do Iguaçu/PR,4108304,3,268,57,18133,103.88765,7029.0846599999995,0.014780000000000001,SES,2021-10-17
101,2021-01-03,Brazil,PR,Foz do Iguaçu/PR,4108304,3,271,148,18281,105.05057,7086.45545,0.014819999999999998,SES,2021-10-17
101,2021-01-04,Brazil,PR,Foz do Iguaçu/PR,4108304,2,273,46,18327,105.82585,7104.2869200000005,0.0149,SES,2021-10-17
101,2021-01-05,Brazil,PR,Foz do Iguaçu/PR,4108304,2,275,156,18483,106.60113,7164.75883,0.01488,SES,2021-10-17
101,2021-01-06,Brazil,PR,Foz do Iguaçu/PR,4108304,3,278,192,18675,107.76405,7239.1858,0.01489,SES,2021-10-17
101,2021-01-07,Brazil,PR,Foz do Iguaçu/PR,4108304,15,293,1177,19852,113.57866000000001,7695.43863,0.014759999999999999,SES,2021-10-17
101,2021-01-08,Brazil,PR,Foz do Iguaçu/PR,4108304,2,295,162,20014,114.35394,7758.236390000001,0.014740000000000001,SES,2021-10-17
101,2021-01-09,Brazil,PR,Foz do Iguaçu/PR,4108304,0,295,139,20153,114.35394,7812.118420000001,0.01464,SES,2021-10-17
102,2021-01-10,Brazil,PR,Foz do Iguaçu/PR,4108304,0,295,96,20249,114.35394,7849.3319,0.01457,SES,2021-10-17
102,2021-01-11,Brazil,PR,Foz do Iguaçu/PR,4108304,5,300,51,20300,116.29213999999999,7869.101570000001,0.014780000000000001,SES,2021-10-17
102,2021-01-12,Brazil,PR,Foz do Iguaçu/PR,4108304,4,304,327,20627,117.8427,7995.86,0.014740000000000001,SES,2021-10-17
102,2021-01-13,Brazil,PR,Foz do Iguaçu/PR,4108304,1,305,217,20844,118.23033999999998,8079.97798,0.01463,SES,2021-10-17
102,2021-01-14,Brazil,PR,Foz do Iguaçu/PR,4108304,1,306,104,20948,118.61798,8120.292590000001,0.01461,SES,2021-10-17
102,2021-01-15,Brazil,PR,Foz do Iguaçu/PR,4108304,3,309,171,21119,119.78091,8186.57911,0.01463,SES,2021-10-17
102,2021-01-16,Brazil,PR,Foz do Iguaçu/PR,4108304,1,310,188,21307,120.16855,8259.45552,0.01455,SES,2021-10-17
103,2021-01-17,Brazil,PR,Foz do Iguaçu/PR,4108304,4,314,122,21429,121.71911000000001,8306.747659999999,0.01465,SES,2021-10-17
103,2021-01-18,Brazil,PR,Foz do Iguaçu/PR,4108304,2,316,43,21472,122.49439,8323.4162,0.014719999999999999,SES,2021-10-17
103,2021-01-19,Brazil,PR,Foz do Iguaçu/PR,4108304,0,316,122,21594,122.49439,8370.708340000001,0.01463,SES,2021-10-17
103,2021-01-20,Brazil,PR,Foz do Iguaçu/PR,4108304,2,318,195,21789,123.26966999999999,8446.29823,0.01459,SES,2021-10-17
103,2021-01-21,Brazil,PR,Foz do Iguaçu/PR,4108304,1,319,77,21866,123.65731000000001,8476.14654,0.01459,SES,2021-10-17
103,2021-01-22,Brazil,PR,Foz do Iguaçu/PR,4108304,-2,317,123,21989,122.88203,8523.82632,0.014419999999999999,SES,2021-10-17
103,2021-01-23,Brazil,PR,Foz do Iguaçu/PR,4108304,0,317,125,22114,122.88203,8572.28138,0.01433,SES,2021-10-17
104,2021-01-24,Brazil,PR,Foz do Iguaçu/PR,4108304,4,321,62,22176,124.43258999999999,8596.31509,0.014480000000000002,SES,2021-10-17
104,2021-01-25,Brazil,PR,Foz do Iguaçu/PR,4108304,9,330,83,22259,127.92136,8628.48925,0.014830000000000001,SES,2021-10-17
104,2021-01-26,Brazil,PR,Foz do Iguaçu/PR,4108304,6,336,176,22435,130.2472,8696.71397,0.014980000000000002,SES,2021-10-17
104,2021-01-27,Brazil,PR,Foz do Iguaçu/PR,4108304,3,339,134,22569,131.41012,8748.657790000001,0.015019999999999999,SES,2021-10-17
104,2021-01-28,Brazil,PR,Foz do Iguaçu/PR,4108304,4,343,94,22663,132.96068,8785.096,0.015130000000000001,SES,2021-10-17
104,2021-01-29,Brazil,PR,Foz do Iguaçu/PR,4108304,1,344,106,22769,133.34832,8826.18589,0.01511,SES,2021-10-17
